Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
COREP01,COREP01,Reeves.rchd.org,"May 12, 2020 9:31:45 PM",,"April 15, 2020 8:15:30 AM",199.27.156.178/169.254.0.2;10.32.2.62;,Reeves County Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 03XKDV ,PowerEdge R530,8VY1F42,2x Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz ,31.91 GB,LogMeIn Mirror Driver,N/A,"DELL PERC H730 Mini SCSI Disk Device (278GB),DELL PERC H730 Mini SCSI Disk Device (2234GB),WD My Passport 25E2 USB Device (2794GB)",HL-DT-ST DVD-ROM DTA0N,"Broadcom NetXtreme Gigabit Ethernet,Broadcom NetXtreme Gigabit Ethernet #2,Broadcom NetXtreme Gigabit Ethernet #3,Broadcom NetXtreme Gigabit Ethernet #4,iDRAC Virtual NIC USB Device",C,44:A8:42:2B:90:CA 44:A8:42:2B:90:CB 44:A8:42:2B:90:CC 44:A8:42:2B:90:CD (Primary)44:A8:42:2B:90:CF ,0,0,1,1,1,0,0,4,0,2
IATRIC02,IATRIC02,Reeves.rchd.org,"May 12, 2020 9:31:45 PM",,"January 15, 2020 9:15:42 AM",199.27.156.178/10.32.2.52;,Reeves County Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a 5c e2 6b e1 32 8f-f8 7d 61 e0 94 aa 16 02,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,6 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (199GB),"NECVMWar VMware IDE CDR10 ATA Device,ELBY CLONEDRIVE SCSI CdRom Device",Intel(R) PRO/1000 MT Network Connection,C,00:50:56:AA:6A:4E (Primary),0,0,0,0,1,0,0,16,0,0
ORCHSERV02,ORCHSERV02,Reeves.rchd.org,"May 12, 2020 9:31:42 PM","REEVES\administrator (Since: Apr 28, 2020 2:10:04 PM)","April 28, 2020 7:02:08 PM",199.27.156.178/10.32.2.90;,Reeves County Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a 1a 19 1b 66 b5 96-92 c7 18 58 81 41 e2 b3,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,64 GB,VMware SVGA 3D,N/A,"VMware Virtual disk SCSI Disk Device (499GB),VMware Virtual disk SCSI Disk Device (119GB)",NECVMWar VMware IDE CDR10 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:AA:4A:39 (Primary),0,0,0,0,1,0,0,67,0,0
COREP02,COREP02,Reeves.rchd.org,"May 12, 2020 9:31:44 PM",,"April 16, 2020 8:14:02 AM",199.27.156.178/10.32.2.63;,Reeves County Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a d1 4c 0e 9e 67 42-6f ad 6d 89 8a 47 eb 12,4x Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (449GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:AA:2F:F5 (Primary),0,0,1,1,1,0,0,4,0,0
ES1015807AIOP,ES1015807AIOP,Reeves.rchd.org,"May 12, 2020 9:31:44 PM","REEVES\pyxisadmin (Since: May 6, 2020 1:07:16 PM)","April 9, 2020 11:24:46 PM",199.27.156.178/10.32.2.233;,Reeves County Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,ESET Endpoint Antivirus,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-56 4d 9b 3f ba 2c 7d 7a-ec 58 05 24 05 f8 90 8d,2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,8 GB,VMware SVGA 3D,N/A,"VMware Virtual disk SCSI Disk Device (99GB),VMware Virtual disk SCSI Disk Device (79GB)",NECVMWar VMware IDE CDR10 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:0C:29:F8:90:8D (Primary),0,0,1,1,1,0,0,0,0,0
OBIX01,OBIX01,Reeves.rchd.org,"April 1, 2020 9:09:18 PM","REEVES\cdunn (Since: Aug 23, 2019 10:01:14 AM),REEVES\administrator (Since: Aug 23, 2019 9:24:04 AM)","April 1, 2020 9:01:21 PM",199.27.156.178/10.32.2.53;,Reeves County Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a 51 d4 6d 88 cf ef-a4 39 00 46 9d d4 c7 0a,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,16 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (599GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) PRO/1000 MT Network Connection,C,00:50:56:AA:46:0E (Primary),0,0,1,0,1,0,1,0,0,1
OBIX02,OBIX02,Reeves.rchd.org,"May 12, 2020 9:31:45 PM","REEVES\cdunn (Since: Nov 26, 2019 1:31:28 PM)","November 26, 2019 7:29:24 PM",199.27.156.178/10.32.2.54;,Reeves County Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a e5 c8 b7 ff 98 fc-67 15 a7 28 8e a2 f3 36,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,12 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (599GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) PRO/1000 MT Network Connection,C,00:50:56:AA:7A:68 (Primary),0,0,0,0,1,0,4,2,0,0
IATRIC01,IATRIC01,Reeves.rchd.org,"May 12, 2020 9:31:44 PM","REEVES\Iatric_Admin (Since: May 24, 2019 6:41:38 AM),REEVES\Iatric_Script_1 (Since: May 24, 2019 3:26:31 PM),REEVES\Iatric_Script_2 (Since: May 24, 2019 3:26:38 PM)","May 24, 2019 8:22:38 PM",199.27.156.178/10.32.2.51;,Reeves County Hospital,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a be 0a 94 c1 c4 15-fb 64 e1 80 bd fb e1 93,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,8 GB,Radmin Mirror Driver V3,N/A,VMware Virtual disk SCSI Disk Device (209GB),"NECVMWar VMware IDE CDR10 ATA Device,ELBY CLONEDRIVE SCSI CdRom Device",Intel(R) 82574L Gigabit Network Connection,C,00:50:56:AA:3A:90 (Primary),0,0,0,0,1,0,1,25,0,0
HIMSERV02,HIMSERV02,Reeves.rchd.org,"May 12, 2020 9:31:44 PM","REEVES\administrator (Since: Jun 18, 2019 10:14:40 AM)","June 12, 2019 8:19:43 AM",199.27.156.178/10.32.0.166;,Reeves County Hospital,Server,Microsoft Windows Server 2012 R2 Datacenter  x64,6.3,9600,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a e6 3d 0e ce 0b e4-55 df f0 ec 23 31 f3 8c,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,6 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (149GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:AA:4B:5A (Primary),0,0,0,0,1,0,0,6,0,1
PT06,PT06,Reeves.rchd.org,"April 2, 2020 4:29:19 PM","REEVES\nr00492 (Since: Mar 23, 2020 4:10:37 PM),REEVES\rc00737 (Since: Mar 24, 2020 1:59:43 PM)","March 17, 2020 2:03:38 PM",199.27.156.178/10.32.1.53;,Reeves County Hospital,Work Station,Microsoft Windows 8.1 Pro  x64,6.3,9600,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Pro 3 ,Surface Pro 3,035074251353,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz ,7.91 GB,Intel(R) HD Graphics Family,Realtek High Definition Audio,HFS256G3AMNB-2200A (238GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,C0:33:5E:19:E9:1F (Primary)C0:33:5E:19:E9:20 ,0,0,0,0,0,0,1,2,0,0
NURSESSTATION05,NURSESSTATION05,Reeves.rchd.org,"May 12, 2020 9:31:43 PM","REEVES\mobilecare (Since: May 11, 2020 6:42:02 PM)","May 12, 2020 11:34:25 AM",199.27.156.178/10.32.0.107;,Reeves County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Symantec Endpoint Protection,LENOVO,LENOVO Lenovo ThinkServer TS130 ,Lenovo ThinkServer TS130,MJ006L1,Intel(R) Xeon(R) CPU E3-1225 V2 @ 3.20GHz ,7.81 GB,Intel(R) HD Graphics,High Definition Audio Device,WDC WD5002AALX-00J37A0 (465GB),HL-DT-ST DVDROM DH41N,"Intel(R) 82579LM Gigabit Network Connection,Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter",C,00:E0:4C:19:3E:BF ,0,0,0,0,1,0,3,2,0,1
PT05,PT05,Reeves.rchd.org,"May 12, 2020 4:30:00 PM","REEVES\be00977 (Since: May 12, 2020 11:30:19 AM)","May 12, 2020 4:27:33 PM",199.27.156.178/10.32.1.64;,Reeves County Hospital,Work Station,Microsoft Windows 8.1 Pro  x64,6.3,9600,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Pro 3 ,Surface Pro 3,014152151053,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz ,7.91 GB,Intel(R) HD Graphics Family,Realtek High Definition Audio,HFS256G3AMNB-2200A (238GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network)",C,C0:33:5E:14:EE:A7 (Primary),0,0,0,0,0,0,1,2,0,0
PT03,PT03,Reeves.rchd.org,"May 7, 2020 6:34:24 PM","REEVES\rb00643 (Since: Mar 27, 2020 8:08:18 AM),REEVES\ld00751 (Since: Apr 24, 2020 10:12:52 AM)","March 27, 2020 1:07:23 PM",199.27.156.178/10.32.0.163;,Reeves County Hospital,Work Station,Microsoft Windows 8.1 Pro  x64,6.3,9600,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Pro 3 ,Surface Pro 3,039175351353,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz ,7.91 GB,Intel(R) HD Graphics Family,Realtek High Definition Audio,SAMSUNG MZMTE256HMHP-000MV (238GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network),Surface Ethernet Adapter",C,C0:33:5E:19:E7:E1 (Primary)C0:33:5E:19:E7:E2 ,0,0,0,0,0,1,13,7,0,1
ES1015807AIOT,ES1015807AIOT,Reeves.rchd.org,"May 12, 2020 9:31:44 PM","REEVES\cdunn (Since: Dec 16, 2019 8:10:04 AM)","April 9, 2020 11:28:56 PM",199.27.156.178/10.32.2.232;,Reeves County Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,ESET Endpoint Antivirus,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-56 4d 68 9a 4f 9d 8f 5d-33 4c 09 43 e5 5f ee 8c,2x Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz ,8 GB,VMware SVGA 3D,N/A,"VMware Virtual disk SCSI Disk Device (99GB),VMware Virtual disk SCSI Disk Device (79GB)",NECVMWar VMware IDE CDR10 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:0C:29:5F:EE:8C (Primary),0,0,1,1,1,0,0,0,0,0
UPDATER01,UPDATER01,Reeves.rchd.org,"May 12, 2020 9:31:45 PM","REEVES\jennifer (Since: Apr 20, 2020 9:11:21 AM),REEVES\Administrator (Since: Apr 20, 2020 1:43:22 PM),REEVES\cdunn (Since: Apr 28, 2020 3:41:56 PM),REEVES\thomas (Since: Apr 30, 2020 10:45:41 AM)","January 14, 2020 6:20:19 PM",199.27.156.178/10.32.0.11;,Reeves County Hospital,Domain Controller,Microsoft® Windows Server® 2008 Standard SP2 x64,6.0,6002,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 02P9X9 ,PowerEdge T310,8083BP1,Intel(R) Xeon(R) CPU X3440 @ 2.53GHz ,7.99 GB,Standard VGA Graphics Adapter,N/A,DELL PERC S100/S300 SCSI Disk Device (930GB),PLDS DVD-ROM DH-16D5S SCSI CdRom Device,"Broadcom BCM5716C NetXtreme II GigE (NDIS VBD Client) #3,Broadcom BCM5716C NetXtreme II GigE (NDIS VBD Client) #4",C,84:2B:2B:75:AD:D8 (Primary)84:2B:2B:75:AD:D9 ,0,0,1,0,1,0,0,0,0,1
FSERV01,FSERV01,Reeves.rchd.org,"May 12, 2020 9:31:42 PM","REEVES\administrator (Since: Nov 19, 2019 2:49:25 PM),REEVES\cdunn (Since: Dec 11, 2019 9:38:16 AM),REEVES\srwooster (Since: Jan 10, 2020 11:01:26 AM),REEVES\thomas (Since: Jan 11, 2020 3:19:40 PM)","November 19, 2019 6:42:12 PM",199.27.156.178/10.32.0.9;,Reeves County Hospital,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a 74 d5 13 61 70 9a-f7 32 7c 5d bc b5 1f 58,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,4 GB,VMware SVGA 3D,N/A,"VMware Virtual disk SCSI Disk Device (500GB),VMware Virtual disk SCSI Disk Device (59GB)",NECVMWar VMware IDE CDR10 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:AA:61:47 (Primary),0,0,0,0,1,0,0,67,0,0
REV198NS,REV198NS,Reeves.rchd.org,"May 12, 2020 9:31:44 PM","REEVES\mobilecare (Since: May 6, 2020 11:17:00 AM)","May 3, 2020 11:47:55 PM",199.27.156.178/10.32.0.201;,Reeves County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1803,17134.1069,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,HP,HP 837F ,HP ProBook 470 G5,5CD9090X3V,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz ,6.26 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,SK hynix BC501 HFM256GDJTNG-8310A (238GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,48:5F:99:1C:41:49 (Primary)48:5F:99:1C:41:4A B0:0C:D1:64:41:5D ,0,0,0,0,0,1,0,4,0,0
SOPHOS02,SOPHOS02,Reeves.rchd.org,"May 12, 2020 9:31:42 PM","REEVES\cdunn (Since: May 24, 2019 11:21:07 AM)","May 24, 2019 4:16:50 PM",199.27.156.178/10.32.0.12;,Reeves County Hospital,Domain Controller,Microsoft® Windows Server® 2008 Standard SP2 x64,6.0,6002,N/A,Symantec Endpoint Protection,Dell Inc.,Dell Inc. 02P9X9 ,PowerEdge T310,8082BP1,Intel(R) Xeon(R) CPU X3440 @ 2.53GHz ,7.99 GB,Standard VGA Graphics Adapter,N/A,DELL PERC S100/S300 SCSI Disk Device (930GB),PLDS DVD-ROM DH-16D5S SCSI CdRom Device,"Broadcom BCM5716C NetXtreme II GigE (NDIS VBD Client) #3,Broadcom BCM5716C NetXtreme II GigE (NDIS VBD Client) #4",C,84:2B:2B:79:80:69 (Primary)84:2B:2B:79:80:6A ,0,0,0,0,1,0,0,0,0,0
2019TEST,2019TEST,Reeves.rchd.org,"May 12, 2020 9:31:43 PM","REEVES\cdunn (Since: Dec 5, 2019 8:41:05 AM)","April 30, 2020 5:57:26 AM",199.27.156.178/10.32.0.81;,Reeves County Hospital,Server,Microsoft Windows Server 2019 Standard  x64,1809,17763.1158,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a 76 ae 05 85 12 9c-db e8 be d8 a4 7d 55 0a,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,8 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (39GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:AA:3A:87 (Primary),0,0,0,1,0,0,1,2,0,0
OBIXRPA,OBIXRPA,Reeves.rchd.org,"May 12, 2020 9:31:42 PM","REEVES\administrator (Since: Sep 3, 2019 2:31:58 PM)","April 13, 2018 8:32:54 AM",199.27.156.178/10.32.2.65;,Reeves County Hospital,Work Station,Microsoft Windows 8.1 Pro N  x64,6.3,9600,N/A,Sophos Anti-Virus,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a c2 3c ff 9d b4 a0-e6 1d 80 51 01 e1 02 80,2x Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,4 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (79GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) 82574L Gigabit Network Connection,C,00:50:56:AA:60:59 (Primary),0,0,0,0,1,1,5,8,0,0
PTDESK02,PTDESK02,Reeves.rchd.org,"May 12, 2020 9:31:45 PM","REEVES\rc00737 (Since: May 7, 2020 11:12:03 AM)","May 8, 2020 9:52:09 PM",199.27.156.178/10.32.0.105;,Reeves County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,"Microsoft Office Home & Business 2013, Build  15.0.5207.1000",Symantec Endpoint Protection,LENOVO,LENOVO ThinkServer TS140 ,ThinkServer TS140,MJ003KFT,Intel(R) Xeon(R) CPU E3-1225 v3 @ 3.20GHz ,7.8 GB,Intel(R) HD Graphics P4600/P4700,High Definition Audio Device,WDC WD5003ABYX-01WERA2 (465GB),PLDS DVDROM DS8D9SH,Intel(R) Ethernet Connection I217-LM,C,FC:4D:D4:D5:10:68 (Primary),0,0,0,0,0,0,0,4,0,0
ITHELPDESK2-PC,ITHELPDESK2-PC,Reeves.rchd.org,"May 12, 2020 9:31:45 PM","REEVES\Administrator (Since: May 11, 2020 9:44:10 AM)","May 11, 2020 2:43:24 PM",199.27.156.178/192.168.56.1;169.254.29.30;10.32.0.123;,Reeves County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Microsoft Security Essentials,LENOVO,LENOVO Lenovo ThinkServer TS130 ,Lenovo ThinkServer TS130,MJ006M0,Intel(R) Xeon(R) CPU E3-1225 V2 @ 3.20GHz ,11.34 GB,Intel(R) HD Graphics,High Definition Audio Device,"Crucial_CT275MX300SSD1 ATA Device (256GB),WDC WD5000ABYS-01TNA0 ATA Device (465GB)",HL-DT-ST DVDROM DH41N ATA Device,"Intel(R) 82579LM Gigabit Network Connection,Npcap Loopback Adapter",C,02:00:4C:4F:4F:50 0A:00:27:00:00:0C 44:37:E6:B8:97:29 (Primary),0,0,0,0,1,0,0,1,0,1
RCHLP122,RCHLP122,Reeves.rchd.org,"February 11, 2020 6:14:42 AM","REEVES\mobilecare (Since: Feb 9, 2020 12:02:34 PM)","February 9, 2020 3:11:15 PM",199.27.156.178/10.32.0.85;,Reeves County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1709,16299.1087,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,Dell Inc.,Dell Inc. 0T485T ,Latitude 3490,8WRKKP2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz ,6.91 GB,Intel(R) UHD Graphics 620,Realtek Audio,SK hynix SC311 SATA 256GB (238GB),,"Realtek PCIe GBE Family Controller,Qualcomm QCA61x4A 802.11ac Wireless Adapter,Bluetooth Device (Personal Area Network)",C,54:BF:64:0F:37:EC (Primary)FC:01:7C:87:29:49 FC:01:7C:87:29:4A ,0,0,0,0,0,0,0,0,0,0
WS9,WS9,Reeves.rchd.org,"May 12, 2020 9:31:42 PM","REEVES\labtech (Since: May 11, 2020 4:08:47 PM)","May 11, 2020 8:50:34 PM",199.27.156.178/10.32.0.226;,Reeves County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2010, Build  14.0.7015.1000",Symantec Endpoint Protection,LENOVO,LENOVO ThinkServer TS140 ,ThinkServer TS140,MJ007310,Intel(R) Xeon(R) CPU E3-1225 v3 @ 3.20GHz ,15.8 GB,Intel(R) HD Graphics P4600/P4700,High Definition Audio Device,WDC WD5003ABYX-01WERA2 ATA Device (465GB),HL-DT-ST DVD-ROM DT80N ATA Device,"Intel(R) Ethernet Connection I217-LM,TP-Link Gigabit PCI Express Adapter",C,FC:4D:D4:F1:65:77 (Primary),0,0,0,0,1,0,2,4,0,3
REV132NS,REV132NS,Reeves.rchd.org,"May 12, 2020 9:31:44 PM","REEVES\mobilecare (Since: May 10, 2020 7:39:41 PM)","May 11, 2020 12:38:57 AM",199.27.156.178/10.32.0.72;,Reeves County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1803,17134.1006,"Microsoft Office Standard 2016, Build  16.0.4266.1001",Symantec Endpoint Protection,LENOVO,LENOVO 20DQ0085US ,20DQ0085US,MP11MQT6,Intel(R) Core(TM) i7-5500U CPU @ 2.40GHz ,7.89 GB,DameWare Development Mirror Driver 64-bit,Realtek High Definition Audio,TOSHIBA THNSFJ256GCSU (238GB),,Intel(R) Dual Band Wireless-AC 7265,C,18:5E:0F:6C:16:BE (Primary),0,0,0,0,0,0,0,1,0,0
CLINICDC,CLINICDC,Reeves.rchd.org,"May 12, 2020 9:31:42 PM","REEVES\cdunn (Since: Mar 4, 2020 3:05:58 PM),REEVES\Administrator (Since: Mar 4, 2020 10:06:19 AM),REEVES\jennifer (Since: Mar 26, 2020 11:10:04 AM)","March 4, 2020 4:03:33 PM",199.27.156.178/10.35.0.47;,Reeves County Hospital,Domain Controller,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,LENOVO,LENOVO Lenovo ThinkServer TS130 ,Lenovo ThinkServer TS130,MJ006K1,Intel(R) Xeon(R) CPU E3-1225 V2 @ 3.20GHz ,7.81 GB,DameWare Development Mirror Driver 64-bit,N/A,Clinic (465GB),HL-DT-ST DVDROM DH41N,Intel(R) 82579LM Gigabit Network Connection,C,44:37:E6:B8:97:73 (Primary),0,0,0,0,1,0,1,12,0,1
MAINT-02,MAINT-02,Reeves.rchd.org,"May 12, 2020 6:13:20 PM","REEVES\esalcido (Since: May 12, 2020 12:52:54 PM)","May 12, 2020 5:51:52 PM",199.27.156.178/10.32.1.96;192.168.1.156;,Reeves County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Home & Business 2013, Build  15.0.5215.1000",Symantec Endpoint Protection,LENOVO,LENOVO ThinkServer TS140 ,ThinkServer TS140,MJ003KJL,Intel(R) Xeon(R) CPU E3-1225 v3 @ 3.20GHz ,7.8 GB,Intel(R) HD Graphics P4600/P4700,High Definition Audio Device,WDC WD5003ABYX-01WERA2 ATA Device (465GB),Optiarc DVD+-RW AD-7200S ATA Device,Intel(R) Ethernet Connection I217-LM,C,FC:4D:D4:F1:62:93 (Primary),0,0,0,0,0,0,0,2,0,5
BUSBILL-03-PC,BUSBILL-03-PC,Reeves.rchd.org,"May 12, 2020 9:31:44 PM","REEVES\dc00343 (Since: Apr 9, 2020 6:32:07 PM)","April 9, 2020 11:31:29 PM",199.27.156.178/10.32.0.169;,Reeves County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Home & Business 2016, Build  16.0.12527.20442",Symantec Endpoint Protection,LENOVO,LENOVO ThinkServer TS140 ,ThinkServer TS140,MJ00A03K,Intel(R) Xeon(R) CPU E3-1225 v3 @ 3.20GHz ,7.8 GB,Intel(R) HD Graphics P4600/P4700,High Definition Audio Device,Samsung SSD 860 EVO 250GB ATA Device (232GB),,Intel(R) Ethernet Connection I217-LM,C,FC:4D:D4:F2:E5:0F (Primary),0,0,0,0,0,1,2,3,0,4
REV-PAS2,REV-PAS2,Reeves.rchd.org,"May 12, 2020 9:31:43 PM",,"October 29, 2019 3:16:50 AM",199.27.156.178/10.32.1.66;,Reeves County Hospital,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,N/A,Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 2a f6 71 2d 22 45 26-f1 00 91 6e 03 f5 ae e5,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz ,4 GB,VMware SVGA 3D,N/A,VMware Virtual disk SCSI Disk Device (79GB),NECVMWar VMware IDE CDR10 ATA Device,Intel(R) PRO/1000 MT Network Connection,C,00:50:56:AA:15:BC (Primary),0,0,0,0,1,0,0,0,0,0
PT02,PT02,Reeves.rchd.org,"May 12, 2020 9:31:43 PM","REEVES\kc00875 (Since: May 6, 2020 10:00:16 AM)","May 12, 2020 1:02:53 PM",199.27.156.178/10.32.2.68;,Reeves County Hospital,Work Station,Microsoft Windows 8.1 Pro  x64,6.3,9600,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Surface Pro 3 ,Surface Pro 3,032647651353,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz ,7.91 GB,Intel(R) HD Graphics Family,Realtek High Definition Audio,SAMSUNG MZMTE256HMHP-000MV (238GB),,"Marvell AVASTAR Wireless-AC Network Controller,Bluetooth Device (Personal Area Network),Surface Ethernet Adapter",C,4C:0B:BE:2E:E8:9D C0:33:5E:19:DE:4B (Primary)C0:33:5E:19:DE:4C ,0,0,0,0,0,1,1,3,0,1
