Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
MAH169,MAH169,mahdtx.org,"March 26, 2020 10:44:59 AM","MAHDTX\jgrimsley (Since: Feb 25, 2020 10:14:17 AM),MAHDTX\tjobe (Since: Mar 13, 2020 2:10:37 PM)","February 20, 2020 4:13:00 PM",66.252.219.66/10.173.0.192;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:6A:3B F4:D1:08:D8:30:7E (Primary)F4:D1:08:D8:30:82 ,0,0,0,0,1,0,1,4,0,0
MAH171,MAH171,mahdtx.org,"April 11, 2020 8:02:36 AM","MAHDTX\cregg (Since: Feb 18, 2020 9:01:33 AM)","March 14, 2020 9:58:26 PM",66.252.219.66/10.173.1.132;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B5:FD:C4 (Primary)20:79:18:B5:FD:C8 A0:1E:0B:0D:68:07 ,0,0,0,0,1,0,0,1,0,0
MAH170,MAH170,mahdtx.org,"May 28, 2020 2:55:52 AM","MAHDTX\tjobe (Since: May 27, 2020 1:54:37 AM)","May 27, 2020 10:24:54 PM",66.252.219.66/10.173.0.111;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJTD4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:B6:0F:80 (Primary)20:79:18:B6:0F:84 A0:1E:0B:0D:66:6C ,0,0,0,0,1,0,0,3,0,0
MAH172,MAH172,mahdtx.org,"April 24, 2020 6:27:01 PM","MAHDTX\Kneely (Since: Apr 10, 2020 10:56:20 AM),MAHDTX\hquick (Since: Apr 15, 2020 1:13:40 PM)","April 16, 2020 12:39:07 PM",66.252.219.66/10.173.0.122;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:46:AB:CC (Primary)20:79:18:46:AB:D0 A0:1E:0B:0D:3A:4A ,0,0,0,0,1,0,0,3,0,0
MAH173,MAH173,mahdtx.org,"February 19, 2020 5:07:53 PM","MAHDTX\egomez (Since: Feb 5, 2020 4:37:36 PM)","February 7, 2020 9:45:58 AM",66.252.219.66/10.173.0.124;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:46:9B:96 (Primary)20:79:18:46:9B:9A A0:1E:0B:0D:3A:8C ,0,0,0,0,1,0,0,1,0,0
MAH175,MAH175,mahdtx.org,"February 6, 2020 2:59:21 PM","MAHDTX\cmiller (Since: Feb 6, 2020 8:55:34 AM)","February 6, 2020 2:54:15 PM",66.252.219.66/10.173.0.138;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:46:9B:F0 (Primary)20:79:18:46:9B:F4 A0:1E:0B:0D:3A:2E ,0,0,0,0,1,0,1,3,0,0
MAH176,MAH176,mahdtx.org,"May 28, 2020 2:55:51 AM","MAHDTX\apope (Since: May 26, 2020 3:30:38 PM)","May 27, 2020 10:16:57 PM",66.252.219.66/10.173.0.114;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,3.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:40:63:7A (Primary)20:79:18:40:63:7E A0:1E:0B:0D:3A:30 ,0,0,0,0,1,0,0,3,0,0
MAH177,MAH177,mahdtx.org,"May 28, 2020 2:55:52 AM","MAHDTX\kbenavidez (Since: May 26, 2020 8:41:00 AM)","May 25, 2020 8:44:35 PM",66.252.219.66/10.173.1.122;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Windows Defender,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:46:97:54 (Primary)20:79:18:46:97:58 A0:1E:0B:0D:3A:50 ,0,0,0,0,1,0,0,3,0,0
MAH178,MAH178,mahdtx.org,"May 28, 2020 2:55:49 AM","MAHDTX\kburk (Since: May 26, 2020 1:59:19 PM)","May 26, 2020 5:20:27 PM",66.252.219.66/10.173.0.124;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Sentinel Agent,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,3.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:46:E3:85 (Primary)20:79:18:46:E3:89 A0:1E:0B:0D:3A:64 ,0,0,0,0,1,0,0,3,0,0
MAH179,MAH179,mahdtx.org,"March 27, 2020 2:27:57 PM","MAHDTX\jennifer (Since: Mar 17, 2020 1:25:36 PM)","March 17, 2020 6:31:45 PM",66.252.219.66/10.173.1.127;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,A0:1E:0B:0D:3A:5A F4:D1:08:D7:E1:91 (Primary)F4:D1:08:D7:E1:95 ,0,0,0,0,1,0,0,3,0,0
MAH181,MAH181,mahdtx.org,"March 16, 2020 7:23:19 PM","MAHDTX\FROSALES (Since: Feb 7, 2020 3:38:59 PM)","February 7, 2020 10:33:21 AM",66.252.219.66/10.173.1.116;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.592,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Windows Defender,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU J4205 @ 1.50GHz ,3.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),Samsung BJNB4R (29GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,20:79:18:46:86:79 (Primary)20:79:18:46:86:7D A0:1E:0B:0D:31:0F ,0,0,0,0,1,0,2,4,0,0
MAH150,MAH150,WORKGROUP,"February 7, 2020 8:36:58 PM","MAH150\tntadmin (Since: Feb 7, 2020 1:54:31 PM)","February 7, 2020 7:54:21 PM",108.226.169.157/10.1.2.152;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.628,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B7:B8 (Primary)40:74:E0:1C:B7:BC A0:1E:0B:0E:FF:FC ,0,0,0,0,1,0,0,2,0,0
MAH180,MAH180,WORKGROUP,"March 26, 2020 4:38:16 AM","MAH180\tntadmin (Since: Mar 17, 2020 1:23:17 PM)","March 17, 2020 6:22:57 PM",66.252.219.66/10.173.0.109;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.720,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:34:66:E7 (Primary)5C:87:9C:34:66:EB A0:1E:0B:0F:01:CD ,0,0,0,0,1,0,0,0,0,0
MAH174,MAH174,WORKGROUP,"April 25, 2020 8:37:58 AM","MAH174\tntadmin (Since: Apr 15, 2020 6:26:18 AM)","April 15, 2020 11:25:33 AM",66.252.219.66/10.173.0.116;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.778,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B3:5D (Primary)40:74:E0:1C:B3:61 A0:1E:0B:0F:04:47 ,0,0,0,0,1,0,0,1,0,0
MULESHOEDC1,MULESHOEDC1,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\srwooster (Since: May 12, 2020 9:01:43 PM),MAHDTX\jennifer (Since: May 14, 2020 4:07:58 PM)","May 13, 2020 1:53:17 AM",66.252.219.66/10.173.0.47;,Mulshoe Area Medical Center,Domain Controller,Microsoft Windows Server 2016 Standard  x64,1607,14393.3686,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,5380-1321-0051-1824-0330-4555-43,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,8 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (39GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:00:95:10 (Primary),0,0,0,0,1,0,0,0,0,0
MULESHOEITAPPS,MULESHOEITAPPS,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\carson (Since: May 13, 2020 9:14:22 AM),MAHDTX\tntbackup (Since: May 15, 2020 4:01:08 PM)","May 13, 2020 1:56:47 AM",66.252.219.66/10.173.0.102;,Mulshoe Area Medical Center,Server,Microsoft Windows Server 2016 Standard  x64,1607,14393.3630,N/A,Symantec Endpoint Protection,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,2802-2204-6635-2697-0649-0571-57,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,8 GB,Microsoft Hyper-V Video,N/A,Microsoft Virtual Disk (140GB),,Microsoft Hyper-V Network Adapter,C,00:15:5D:00:95:11 (Primary),0,0,0,0,1,0,0,0,0,0
DESKTOP-FVC51DF,DESKTOP-FVC51DF,WORKGROUP,"May 12, 2020 6:19:25 AM","DESKTOP-FVC51DF\BCQM (Since: May 6, 2020 5:58:01 PM)","May 6, 2020 10:57:05 PM",66.252.219.66/192.168.200.139;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1903,18362.778,N/A,Sentinel Agent,HP,HP 8537 ,HP ProBook 440 G6,3T393907C0,Intel(R) Core(TM) i3-8145U CPU @ 2.10GHz ,3.87 GB,Intel(R) UHD Graphics 620,Realtek High Definition Audio,LITEON CV8-8E128-HP (119GB),,"Realtek PCIe GbE Family Controller,Realtek RTL8822BE 802.11ac PCIe Adapter,Bluetooth Device (Personal Area Network)",C,04:0E:3C:8D:8C:96 (Primary)AC:D5:64:44:CA:BF AC:D5:64:44:CA:C0 ,0,0,0,0,0,0,0,3,0,0
SMAART_USER-PC,SMAART_USER-PC,mahdtx.org,"May 28, 2020 2:55:49 AM","MAHDTX\bclark (Since: May 21, 2020 9:40:27 AM),MAHDTX\mramirez (Since: May 21, 2020 11:37:36 AM),MAHDTX\jbutts (Since: May 21, 2020 10:20:09 PM),MAHDTX\cmiller (Since: May 26, 2020 6:13:00 PM),MAHDTX\tlueras (Since: May 27, 2020 8:39:57 AM)","May 21, 2020 3:28:11 AM",66.252.219.66/10.173.0.226;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,N/A,Sentinel Agent,Dell Inc.,Dell Inc. 0HKCW0 ,OptiPlex 3040,4NNMCH2,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz ,7.9 GB,Intel(R) HD Graphics 530,Realtek Audio,WDC WD5000AZLX-75K2T SCSI Disk Device (465GB),DVD RW USB Device,Realtek PCIe GBE Family Controller,C,48:4D:7E:AF:05:FE (Primary),0,0,0,0,1,0,0,1,0,0
MAMCHLWTS2,MAMCHLWTS2,mahdtx.org,"May 28, 2020 2:55:51 AM","MAHDTX\scarranza (Since: May 27, 2020 8:05:17 AM),MAHDTX\ymendoza (Since: May 27, 2020 2:12:35 PM),MAHDTX\Kneely (Since: May 27, 2020 7:16:15 PM)","May 27, 2020 12:48:23 PM",64.20.236.4/10.21.31.200;,Mulshoe Area Medical Center,Server,Microsoft Windows Server 2008 R2 Standard SP1 x64,6.1,7601,"Microsoft Office Standard 2010, Build  14.0.4763.1150",Symantec Endpoint Protection,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 38 19 6c 03 6f 00 0d-0c c7 4f cd e1 ec d4 aa,2x Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz ,16 GB,VMware SVGA 3D,N/A,"VMware Virtual disk SCSI Disk Device (59GB),VMware Virtual disk SCSI Disk Device (24GB),VMware Virtual disk SCSI Disk Device (139GB)",NECVMWar VMware IDE CDR10 ATA Device,Intel(R) PRO/1000 MT Network Connection,C,00:50:56:B8:DB:E0 (Primary),0,0,1,0,1,0,0,2,0,2
MAMCHLVAL,MAMCHLVAL,mahdtx.org,"May 28, 2020 2:55:49 AM","MAHDTX\healthland (Since: Apr 27, 2020 5:48:44 AM)","April 27, 2020 10:19:14 AM",64.20.236.4/10.21.31.198;,Mulshoe Area Medical Center,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 38 54 e9 b9 46 33 4f-9f f6 61 14 10 33 70 3f,2x Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz ,4 GB,VMware SVGA 3D,N/A,"VMware Virtual disk SCSI Disk Device (74GB),VMware Virtual disk SCSI Disk Device (124GB),VMware Virtual disk SCSI Disk Device (9GB),VMware Virtual disk SCSI Disk Device (49GB)","ELBY CLONEDRIVE SCSI CdRom Device,NECVMWar VMware IDE CDR10 ATA Device",vmxnet3 Ethernet Adapter,C,00:50:56:B8:AB:79 (Primary),0,0,1,0,1,0,1,2,0,3
MAMCHLAPP1,MAMCHLAPP1,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\healthland (Since: May 27, 2020 7:19:42 AM),MAHDTX\cmiller (Since: May 27, 2020 10:28:32 AM)","May 27, 2020 12:14:22 PM",64.20.236.4/10.21.31.197;,Mulshoe Area Medical Center,Server,Microsoft Windows Server 2008 R2 Enterprise SP1 x64,6.1,7601,N/A,,"VMware, Inc.",Intel Corporation 440BX Desktop Reference Platform ,VMware Virtual Platform,VMware-42 38 8f 8d d9 32 f2 15-2a f9 73 03 42 c4 f2 59,2x Intel(R) Xeon(R) CPU E5-2620 v2 @ 2.10GHz ,24 GB,VMware SVGA 3D,N/A,"VMware Virtual disk SCSI Disk Device (74GB),VMware Virtual disk SCSI Disk Device (124GB),VMware Virtual disk SCSI Disk Device (399GB),VMware Virtual disk SCSI Disk Device (49GB)","ELBY CLONEDRIVE SCSI CdRom Device,NECVMWar VMware IDE CDR10 ATA Device",vmxnet3 Ethernet Adapter,C,00:50:56:B8:A4:94 (Primary),1,0,1,0,1,0,0,2,0,3
MAMCHLFAX12,MAMCHLFAX12,mahdtx.org,"May 28, 2020 2:55:51 AM","MAHDTX\healthland (Since: May 19, 2020 12:26:17 PM)","May 13, 2020 9:06:23 PM",66.252.219.66/10.173.1.42;,Mulshoe Area Medical Center,Server,Microsoft Windows Server 2012 R2 Standard  x64,6.3,9600,N/A,,Microsoft Corporation,Microsoft Corporation Virtual Machine ,Virtual Machine,6144-2981-4012-1473-4673-8549-19,Intel(R) Xeon(R) CPU E5-2667 v4 @ 3.20GHz ,4 GB,Microsoft Hyper-V Video,N/A,"Microsoft Virtual Disk (70GB),Microsoft Virtual Disk (99GB)",,Microsoft Hyper-V Network Adapter,C,00:15:5D:00:95:0E (Primary),0,0,1,1,1,0,1,4,0,1
MAMC-ADMIT-1,MAMC-ADMIT-1,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\yrodriguez (Since: May 26, 2020 7:05:26 AM)","May 26, 2020 12:03:21 PM",66.252.219.66/10.173.0.113;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,LENOVO,LENOVO   ,10AU002PUS,PB002FWH,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz ,3.82 GB,Standard VGA Graphics Adapter,Realtek High Definition Audio,ST500DM002-1BD142 ATA Device (465GB),TSSTcorp DVD-RW SH-216DB ATA Device,Realtek PCIe GBE Family Controller,C,44:8A:5B:00:C5:31 (Primary),0,0,0,0,1,0,0,2,0,3
MAHD-LAB-2,MAHD-LAB-2,mahdtx.org,"May 28, 2020 2:55:49 AM","MAHDTX\ainnes (Since: May 27, 2020 5:26:54 PM)","May 27, 2020 10:24:31 PM",66.252.219.66/10.173.0.139;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,LENOVO,LENOVO   ,10AU002PUS,PB002FVR,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz ,3.82 GB,Intel(R) HD Graphics 4400,Realtek High Definition Audio,ST500DM002-1BD142 ATA Device (465GB),TSSTcorp DVD-RW SH-216DB ATA Device,Realtek PCIe GBE Family Controller,C,44:8A:5B:00:C4:6E (Primary),0,0,0,0,1,0,1,2,0,3
MAHD-ADMIT-2,MAHD-ADMIT-2,mahdtx.org,"May 28, 2020 2:55:52 AM","MAHDTX\sscolley (Since: May 27, 2020 8:10:38 AM)","May 21, 2020 2:57:14 AM",66.252.219.66/10.173.0.110;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,LENOVO,LENOVO   ,10AU002PUS,PB0050NX,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz ,3.82 GB,LogMeIn Mirror Driver,Realtek High Definition Audio,WDC WD5000AAKX-08U6AA0 ATA Device (465GB),PLDS DVD-RW DH16AESH ATA Device,Realtek PCIe GBE Family Controller,C,44:8A:5B:09:30:FF (Primary),0,0,0,0,1,0,0,2,0,1
MAMC_BUSOFF_DIR,MAMC_BUSOFF_DIR,mahdtx.org,"May 28, 2020 2:55:52 AM","MAHDTX\lasmith (Since: May 27, 2020 6:28:10 PM)","May 27, 2020 11:26:26 PM",66.252.219.66/10.173.0.157;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 7 Professional SP1 x64,6.1,7601,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,LENOVO,LENOVO   ,10AU002PUS,PB002FWN,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz ,3.82 GB,Intel(R) HD Graphics 4400,Realtek High Definition Audio,ST500DM002-1BD142 ATA Device (465GB),TSSTcorp DVD-RW SH-216DB ATA Device,Realtek PCIe GBE Family Controller,C,44:8A:5B:00:C5:45 (Primary),0,0,0,0,1,0,0,1,0,1
MAHLP120,MAHLP120,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\ccastle (Since: May 27, 2020 5:23:43 PM)","May 23, 2020 9:49:58 PM",66.252.219.66/10.173.0.125;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,N/A,Sentinel Agent,HP,HP 837F ,HP ProBook 470 G5,5CD82983YS,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz ,7.9 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,WDC WD5000LPLX-60ZNTT1 (465GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,74:40:BB:B2:2F:D5 (Primary)74:40:BB:B2:2F:D6 C8:D9:D2:7F:39:C9 ,0,0,0,0,0,0,0,2,0,0
MAHLP109,MAHLP109,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\hquick (Since: May 23, 2020 3:37:48 PM),MAHDTX\cdoran (Since: May 26, 2020 7:31:06 AM),MAHDTX\ctrevino (Since: May 27, 2020 8:07:41 AM),MAHDTX\ymendoza (Since: May 27, 2020 10:42:40 AM)","May 22, 2020 11:27:49 AM",66.252.219.66/10.173.0.132;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 02HVPD ,Inspiron 5758,JV61Z52,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz ,7.91 GB,Intel(R) HD Graphics 5500,Realtek High Definition Audio,ST1000LM 024 HN-M101MBB SCSI Disk Device (931GB),HL-DT-ST DVD+-RW GU90N SCSI CdRom Device,"Intel(R) Dual Band Wireless-AC 3160,Realtek PCIe FE Family Controller,Bluetooth Device (Personal Area Network)",C,20:47:47:BB:16:06 E4:F8:9C:C6:5E:3F (Primary)E4:F8:9C:C6:5E:43 ,0,0,0,0,1,0,0,2,0,0
MAHLP102,MAHLP102,mahdtx.org,"May 28, 2020 2:55:52 AM","MAHDTX\sbunker (Since: May 18, 2020 8:49:09 AM)","May 18, 2020 1:38:15 PM",66.252.219.66/10.173.0.193;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.836,"Microsoft Office Professional 2007 SP3, Build  14.0.5130.5003",Sentinel Agent,Dell Inc.,Dell Inc. 02HVPD ,Inspiron 5758,8T61Z52,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz ,7.91 GB,Intel(R) HD Graphics 5500,Realtek High Definition Audio,ST1000LM 024 HN-M101MBB SCSI Disk Device (931GB),HL-DT-ST DVD+-RW GU90N SCSI CdRom Device,"Intel(R) Dual Band Wireless-AC 3160,Realtek PCIe FE Family Controller,Bluetooth Device (Personal Area Network)",C,20:47:47:B3:06:A2 E4:F8:9C:C6:5E:21 (Primary)E4:F8:9C:C6:5E:25 ,0,0,0,0,1,0,0,2,0,0
MAHLP119,MAHLP119,mahdtx.org,"May 28, 2020 2:55:50 AM","MAHDTX\sstanford (Since: May 18, 2020 10:50:38 AM)","May 5, 2020 3:18:29 AM",66.252.219.171/192.168.127.109;,Mulshoe Area Medical Center,Work Station,Microsoft Windows 10 Pro  x64,1809,17763.1158,"Microsoft Office Standard 2013, Build  15.0.4569.1506",Sentinel Agent,HP,HP 837F ,HP ProBook 470 G5,5CD82983XG,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz ,7.9 GB,Intel(R) UHD Graphics 620,Conexant ISST Audio,WDC WD5000LPLX-60ZNTT1 (465GB),,"Realtek RTL8822BE 802.11ac PCIe Adapter,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,74:40:BB:B1:A5:E5 (Primary)74:40:BB:B1:A5:E6 C8:D9:D2:7F:38:40 ,0,0,0,0,1,0,0,3,0,0
