Device Name,Machine Name,Domain/Workgroup,Last Seen,Last Logged User,Last Reboot Time,IP Address,Customer Name,OS Type,OS Edition,OS Version,OS Build,Office,AntiVirus,Vendor,Motherboard,Model,Serial Number,Processor,Memory,Display,Sound,Harddrive,CDRom,Network Adapter,System Drive,MAC Addresses,Port 21,Port 25,Port 80,Port 443,Port 3389,Critical Patch,Security Patch,Service Pack Patch,Upgrade Patch,Optional Patches
SCH246,SCH246,sabine.local,"August 3, 2020 5:29:09 PM","SABINE\Gbackofen (Since: Jul 31, 2020 9:17:33 AM)","August 3, 2020 5:26:44 PM",71.29.88.122/192.168.60.143;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:03:BF (Primary)40:74:E0:1F:03:C3 A0:1E:0B:0F:04:B3 ,0,0,0,0,1,0,0,1,0,0
SCH247,SCH247,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\dprice (Since: Jul 24, 2020 8:07:36 AM)","August 3, 2020 4:55:08 PM",173.185.151.194/192.168.56.187;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:C1:31 (Primary)40:74:E0:1C:C1:35 A0:1E:0B:0F:00:8D ,0,0,0,0,1,0,0,3,0,0
SCH248,SCH248,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\kbenton (Since: Jul 31, 2020 12:53:16 PM)","August 3, 2020 8:11:29 AM",173.185.151.194/192.168.56.177;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,2004,19041.388,N/A,Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:9D:57 (Primary)40:74:E0:1F:9D:5B A0:1E:0B:0F:05:31 ,0,0,0,0,1,0,0,2,0,0
SCH249,SCH249,sabine.local,"August 3, 2020 5:20:08 PM","SABINE\khamilton (Since: Jul 20, 2020 8:19:23 AM),SABINE\PNavarette (Since: Jul 31, 2020 12:48:58 PM)","July 17, 2020 2:59:00 PM",173.185.151.194/192.168.56.92;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network),Microsoft Wi-Fi Direct Virtual Adapter #4",C,40:74:E0:1C:B2:4F (Primary)40:74:E0:1C:B2:53 42:74:E0:1C:B2:4F A0:1E:0B:0F:02:78 ,0,0,0,0,1,0,0,2,0,0
SCH250,SCH250,sabine.local,"July 31, 2020 1:19:06 PM","SABINE\carnaud (Since: Jul 29, 2020 8:13:16 AM)","July 28, 2020 8:19:41 AM",173.185.151.194/192.168.56.105;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1E:F1:F9 (Primary)40:74:E0:1E:F1:FD A0:1E:0B:0E:FF:B6 ,0,0,0,0,1,0,0,3,0,0
SCH251,SCH251,WORKGROUP,"August 3, 2020 5:20:05 PM","SCH251\Public (Since: Jul 27, 2020 1:46:36 PM)","July 27, 2020 1:46:19 PM",173.185.151.194/192.168.50.146;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:67:BF (Primary)40:74:E0:1F:67:C3 A0:1E:0B:0E:FD:C3 ,0,0,0,0,1,0,0,0,0,0
SCH243,SCH243,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\swhite (Since: Jul 6, 2020 8:33:37 AM)","July 3, 2020 3:39:21 PM",71.29.88.122/192.168.60.150;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.900,"Microsoft Office 365 Business, Build  16.0.12827.20336",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1E:E2:95 (Primary)40:74:E0:1E:E2:99 A0:1E:0B:0F:00:64 ,0,0,0,0,1,0,1,3,0,0
SCH252,SCH252,sabine.local,"August 3, 2020 5:20:05 PM","SABINE\Lab1 (Since: Jul 23, 2020 7:41:25 PM)","July 23, 2020 7:41:01 PM",173.185.151.194/192.168.56.182;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1E:F8:B6 (Primary)40:74:E0:1E:F8:BA A0:1E:0B:0F:00:32 ,0,0,0,0,1,0,0,3,0,0
SCH253,SCH253,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\aporter (Since: Jul 23, 2020 8:32:34 AM)","August 3, 2020 11:33:21 AM",173.185.151.194/192.168.56.109;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1D:15:FF (Primary)40:74:E0:1D:16:03 A0:1E:0B:0F:02:EF ,0,0,0,0,1,0,0,3,0,0
SCH254,SCH254,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\cgarrett (Since: Jul 30, 2020 7:52:25 AM)","July 30, 2020 7:50:31 AM",173.185.151.194/192.168.56.146;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B1:91 (Primary)40:74:E0:1C:B1:95 A0:1E:0B:0F:00:F3 ,0,0,0,0,1,0,0,3,0,0
SCH255,SCH255,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\nhalpain (Since: Jul 27, 2020 8:00:01 AM)","July 26, 2020 10:02:27 PM",173.185.151.194/192.168.56.185;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:33:DE:B6 (Primary)5C:87:9C:33:DE:BA A0:1E:0B:0E:FE:4F ,0,0,0,0,1,0,0,3,0,0
SCH256,SCH256,sabine.local,"August 3, 2020 5:20:04 PM","SABINE\nhalpain (Since: Jul 27, 2020 8:56:08 AM),SABINE\lmaxey (Since: Jul 31, 2020 9:49:57 AM)","July 23, 2020 1:26:39 AM",173.185.151.194/192.168.56.221;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",DVD RW USB Device,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:2D:A9 (Primary)40:74:E0:1F:2D:AD A0:1E:0B:0E:FF:F2 ,0,0,0,0,1,0,0,4,0,0
SCH257,SCH257,sabine.local,"August 3, 2020 5:20:07 PM","SABINE\mkime (Since: Jul 30, 2020 8:05:13 AM)","July 29, 2020 8:07:59 AM",173.185.151.194/192.168.56.100;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:B4:34 (Primary)40:74:E0:1C:B4:38 A0:1E:0B:0F:01:C7 ,0,0,0,0,1,0,0,3,0,0
SCH258,SCH258,sabine.local,"August 3, 2020 1:20:05 PM","SABINE\Crystal (Since: Jul 29, 2020 8:07:13 AM)","July 31, 2020 5:01:52 PM",173.185.151.194/192.168.56.176;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1C:C1:7C (Primary)40:74:E0:1C:C1:80 A0:1E:0B:0F:04:1A ,0,0,0,0,1,0,0,3,0,0
SCH259,SCH259,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\mbenefield (Since: Jul 30, 2020 7:16:38 AM)","July 16, 2020 8:09:17 AM",173.185.151.194/192.168.56.115;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,40:74:E0:1F:A2:20 (Primary)40:74:E0:1F:A2:24 A0:1E:0B:0E:FF:A5 ,0,0,0,0,1,0,0,3,0,0
SCH260,SCH260,sabine.local,"August 3, 2020 5:20:06 PM","SABINE\lsimpson (Since: Jul 30, 2020 8:04:46 AM)","July 30, 2020 8:03:33 AM",173.185.151.194/192.168.56.174;,Sabine County Hospital,Work Station,Microsoft Windows 10 Pro  x64,1909,18363.959,"Microsoft Office 365 Business, Build  16.0.13001.20384",Symantec Endpoint Protection,MINIX,MINIX N42C-4 ,N42C-4,Default string,Intel(R) Pentium(R) CPU N4200 @ 1.10GHz ,7.85 GB,Intel(R) HD Graphics 505,Intel(R) Display Audio,"NEO-N4-SSD-240GB (223GB),SanDisk DA4064 (58GB)",,"Intel(R) Dual Band Wireless-AC 3168,Realtek PCIe GBE Family Controller,Bluetooth Device (Personal Area Network)",C,5C:87:9C:31:24:00 (Primary)5C:87:9C:31:24:04 A0:1E:0B:0E:FE:F5 ,0,0,0,0,1,0,0,3,0,0
